id,name,updated_at,created_at,gender,type,national_team_id,main_team,senior_team,level
5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,29/04/2019 18:58,20/02/2019 14:18,M,international,,,,1
31dbb25e-edba-49ac-8b45-8ba365226357,Canada A,24/04/2020 17:30,24/04/2020 17:30,M,international_a_team,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,2
0c16331b-ae81-4590-87e2-9cc90a485421,Canada East,24/04/2020 17:30,24/04/2020 17:30,M,select,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,3
65914225-8696-4c59-a747-a67ed46384a6,Canada U19s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,3
f4475692-b2ec-438f-964f-31d0a124e151,Canada U20s,24/04/2020 17:30,24/04/2020 17:30,M,international_age_grade,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,3
98b52914-6bd6-4d98-b258-8ae91122a5a8,Canada U21s,19/05/2020 14:15,19/05/2020 14:15,M,international_age_grade,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,3
38b1287a-b6ce-4795-808d-4b23faccb1f9,Canada West,24/04/2020 17:30,24/04/2020 17:30,M,select,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,3
8b48650e-c406-48f4-bdfa-ea7fb05b88e0,Canada Women,20/02/2019 14:18,20/02/2019 14:18,F,international_women,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,1
fdefb74a-dc14-474e-9ef2-5f0efc710f7b,Canadian Barbarians Women,05/05/2020 17:53,05/05/2020 17:53,F,select_women,5776fd4c-0e23-4c79-82e7-c7f4cb9ec9ea,Canada Women,8b48650e-c406-48f4-bdfa-ea7fb05b88e0,3
c1312ce2-3c12-4dea-bc57-baa0c777e627,Canberra Vikings,29/04/2019 19:30,20/02/2019 14:18,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
0131d934-4c6a-47fb-aca2-383102637504,Canon Eagles,28/06/2019 19:52,20/02/2019 14:18,M,club,0f3fc29e-5c6a-4f8f-ad76-38d420f69810,,,
f77f26da-ef8e-4a31-99c5-12625351ae44,Canterbury,29/04/2019 19:20,20/02/2019 14:18,M,club,cae79170-e3ef-4329-9903-c10186a49cec,,,1
f7211586-ac92-11ea-8a71-001a7dda7115,Canterbury,06/08/2020 14:33,06/08/2020 14:33,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
4c811465-8ca8-476b-a86f-d6f83916c5f4,Canterbury Development XV,24/04/2020 17:30,24/04/2020 17:30,M,club_adev_team,cae79170-e3ef-4329-9903-c10186a49cec,Crusaders,311a5c26-9d22-4daf-8703-49340fa60589,2
cf542755-f928-4a13-b71c-26b0a7314502,Canterbury Women,29/04/2019 19:28,20/02/2019 14:18,F,club_women,cae79170-e3ef-4329-9903-c10186a49cec,Canterbury,f77f26da-ef8e-4a31-99c5-12625351ae44,1
b9b1689a-7245-4fab-85c9-470c84eac244,Capitolina,13/04/2020 17:45,13/04/2020 17:45,M,club,1f4f7424-1bc0-4aed-adc2-6ccfab40fbae,,,1
819b2a6b-2b58-4b20-9d9a-756860c22aba,Carcassonne,29/04/2019 18:39,20/02/2019 14:18,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
d47eb632-68d6-4c2f-a5ce-ae322f4c274a,Cardiff,13/04/2020 17:45,13/04/2020 17:45,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
7702f855-d5a5-4704-8f0c-692a24b23c18,Cardiff Blues,29/04/2019 18:43,20/02/2019 14:18,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
c42faf80-2249-49ce-a98b-1c217cff8416,Cardiff Blues PS,13/04/2020 17:45,13/04/2020 17:45,M,club_adev_team,33c5dddd-470e-4bbf-888a-41de5eba7f59,Cardiff,7702f855-d5a5-4704-8f0c-692a24b23c18,2
a8ff6893-3f67-4b9e-8c52-380617397889,Cardiff Met,06/08/2020 14:33,06/08/2020 14:33,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
1fe0c6a8-b984-4314-8be3-daf427b26df1,Caribbean Selects Women,05/05/2020 17:53,05/05/2020 17:53,F,select_women,,,,1
06c3af31-bdd0-44be-b33d-cd1c158e16d7,Carmarthen,13/04/2020 17:45,13/04/2020 17:45,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
68a84bc9-4615-4cf8-b67a-68d1388e9fc0,Cascais,13/04/2020 17:45,13/04/2020 17:45,M,club,1a492fae-2e3a-4203-90c4-0f6eac201ff3,,,1
7e670cdc-931d-4387-8d12-0336a90197fa,Cashel,06/08/2020 14:33,06/08/2020 14:33,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
7a6f03a6-3934-47fb-9723-d828f0dc0f29,Castres,29/04/2019 18:43,20/02/2019 14:18,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
805dceb7-e55b-4ac2-9038-e7e9c5bc39ea,Castricumse,13/04/2020 17:45,13/04/2020 17:45,M,club,db719e32-2b29-40d3-8b62-b05da1bdd93b,,,1
50914914-43ba-42f8-93d0-e52303562ba6,Cayman Islands,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
07444a7f-8d1b-4076-a25b-339ee2dba5df,Cayman Islands U20s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,50914914-43ba-42f8-93d0-e52303562ba6,Cayman Islands,50914914-43ba-42f8-93d0-e52303562ba6,3
8c36af7f-f512-4d1b-b1d5-cac31db9f769,Cayman Islands Women,05/05/2020 17:53,05/05/2020 17:53,F,international_women,50914914-43ba-42f8-93d0-e52303562ba6,Cayman Islands,50914914-43ba-42f8-93d0-e52303562ba6,1
f2d44596-225e-40bd-b04b-d87d78319c11,CDUL,13/04/2020 17:45,13/04/2020 17:45,M,club,1a492fae-2e3a-4203-90c4-0f6eac201ff3,,,1
41332ff9-f94e-4926-9377-8883b12b04f0,CDUP,13/04/2020 17:45,13/04/2020 17:45,M,club,1a492fae-2e3a-4203-90c4-0f6eac201ff3,,,1
cbee5fb3-0d95-450f-81b0-8afdad27981e,Ceibos,13/04/2020 17:45,13/04/2020 17:45,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
d7a741c4-75ea-47a6-b568-98ff0a33cd96,Celtic Warriors,05/05/2020 16:26,05/05/2020 16:26,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
da1c7051-441d-41dc-a362-d4382b704559,Central Coast Rays,05/05/2020 16:26,05/05/2020 16:26,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
8a8a1c21-cdb1-4824-886d-b90ef69085e2,Chad,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
f74399f7-9948-452e-9257-02b77c9aa850,Champagnat,05/05/2020 16:26,05/05/2020 16:26,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
f38e4f20-45fe-4e52-875a-0a3858ab2292,Cheetahs,29/04/2019 18:50,20/02/2019 14:18,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
65364312-ab62-4a71-9f52-40d16c1037a3,Chiefs,29/04/2019 18:45,20/02/2019 14:18,M,club,cae79170-e3ef-4329-9903-c10186a49cec,,,1
5c96735e-3bab-4e1b-9ea5-5ce5fb56b88d,Chiefs Development XV,24/04/2020 17:30,24/04/2020 17:30,M,club_adev_team,cae79170-e3ef-4329-9903-c10186a49cec,Chiefs,65364312-ab62-4a71-9f52-40d16c1037a3,2
22241244-4a29-42fc-80b8-a92b49fbba82,Chile,29/04/2019 18:58,20/02/2019 14:18,M,international,,,,1
ade62588-a854-480f-aa1d-b9efdc363e73,Chile U19s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,22241244-4a29-42fc-80b8-a92b49fbba82,Chile,22241244-4a29-42fc-80b8-a92b49fbba82,4
b5f6ac01-dbe6-42ec-b663-870a1a985d43,Chile U20s,24/04/2020 17:30,24/04/2020 17:30,M,international_age_grade,22241244-4a29-42fc-80b8-a92b49fbba82,Chile,22241244-4a29-42fc-80b8-a92b49fbba82,3
312497cd-b9d1-4cd7-adf4-b081c29cb6d7,China,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
3039976c-05a8-4953-a9ec-38e471d47df8,China Women,05/05/2020 17:53,05/05/2020 17:53,F,international_women,312497cd-b9d1-4cd7-adf4-b081c29cb6d7,China,312497cd-b9d1-4cd7-adf4-b081c29cb6d7,1
3b3ba5f2-bc7c-4d2c-bad9-dbc8c4bda38d,Chinese Taipei,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
c69ed04d-d7df-4c1d-ae6a-ed049c7a05c8,Chinese Taipei U19s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,3b3ba5f2-bc7c-4d2c-bad9-dbc8c4bda38d,Chinese Taipei,3b3ba5f2-bc7c-4d2c-bad9-dbc8c4bda38d,4
f5396f46-5df4-42e6-94a8-834e426c6add,Chinnor,05/05/2020 16:26,05/05/2020 16:26,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
86bb1580-2b17-41cd-9597-2f08e5c0957e,Chugoku Red Regulions,20/01/2021 12:35,20/01/2021 12:35,M,club,0f3fc29e-5c6a-4f8f-ad76-38d420f69810,,,
d39e32f5-ed09-4062-996f-7d96136821a8,Cinderford,05/05/2020 16:26,05/05/2020 16:26,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
34358cec-e52f-4218-a43d-7d907f704bdf,Classic All Blacks,24/04/2020 17:30,24/04/2020 17:30,M,select,cae79170-e3ef-4329-9903-c10186a49cec,New Zealand,cae79170-e3ef-4329-9903-c10186a49cec,3
c1f72b54-b7da-46b7-86d1-fb70c9cb1072,Classic Wallabies,24/04/2020 17:30,24/04/2020 17:30,M,select,216fc1fc-f969-462b-8875-b1910c85e482,Australia,216fc1fc-f969-462b-8875-b1910c85e482,3
5e4fdf9c-6ca7-4ca4-8e50-a264e8222b0e,Clermont Auvergne,29/04/2019 19:04,20/02/2019 14:18,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
a293c449-6517-49e2-8953-642d4bae36bf,Clontarf,13/04/2020 17:45,13/04/2020 17:45,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
fd54f87f-5d9c-4924-b02a-0b161c02fd67,Club Atletico San Isidro,20/02/2019 14:18,20/02/2019 14:18,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
f6ecff77-b775-40d4-aa0e-15866851262f,Club de Rugby Ateneo Inmaculada,20/02/2019 14:18,20/02/2019 14:18,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
27290ee3-588e-42ae-b586-60c5f0fee857,Club Universitario de Buenos Aires,20/02/2019 14:18,20/02/2019 14:18,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
98f08382-5b11-4095-8860-673196c5c0c8,Cobras Brazil XV,30/03/2021 14:18,30/03/2021 14:18,M,club,c101883b-5108-4a55-985e-4b84d2a3c02d,,,1
287bea47-cf01-4e5c-b168-04884b1c5cbd,Coca Cola Red Sparks,29/04/2019 19:28,20/02/2019 14:18,M,club,0f3fc29e-5c6a-4f8f-ad76-38d420f69810,,,
4ca430c9-7cd8-4fed-b4cd-d811cec3ae76,College Rovers,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
6db54310-4ea9-42fa-9b4f-601f06aabe83,Colombia,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
6bfa6a83-2dab-4dc2-a6cc-b0056991c103,Colombia Women,05/05/2020 17:53,05/05/2020 17:53,F,international_women,6db54310-4ea9-42fa-9b4f-601f06aabe83,Columbia,1eeda4fe-758b-44c4-9360-f2f1956b6f05,1
e07a9985-4f93-4d01-9174-d5973193926c,Colomiers,29/04/2019 18:39,20/02/2019 14:18,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
9531b9bf-bc14-4386-8403-08ae6b7197fc,Colorado Raptors,13/04/2020 17:45,13/04/2020 17:45,M,club,74412498-e87e-42d0-9270-7d5fec902b46,,,1
1eeda4fe-758b-44c4-9360-f2f1956b6f05,Columbia,24/05/2021 07:13,24/05/2021 07:13,M,international,,,,1
81e21414-9e92-4d53-82ec-2db51849db92,Combined Services,24/04/2020 17:30,24/04/2020 17:30,M,other,,,,1
55bb8444-9230-404f-9263-b632b5def679,Complutense Cisneros,13/04/2020 17:45,13/04/2020 17:45,M,club,a3a64375-a2ae-4342-bbd2-35665c2f31aa,,,1
6ba231f6-f2b3-49ea-95b3-c80d6b600050,Congo,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
441de90f-8623-4ae8-a1b8-0a5a52ed90c3,Connacht,29/04/2019 18:50,20/02/2019 14:18,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
a09c9a09-7529-4e3c-afa9-a300a8dd4a67,Connacht Eagles,13/04/2020 17:45,13/04/2020 17:45,M,club_adev_team,ee8f8374-1c04-4276-ab75-4bafc7441912,Connacht,441de90f-8623-4ae8-a1b8-0a5a52ed90c3,2
35f3d868-75f1-4b65-ad37-0de2fa797cf5,Constanta,13/04/2020 17:45,13/04/2020 17:45,M,club,9fc3a386-e2c7-4556-a78a-ffe91319b405,,,1
6a018e47-b86f-4b69-9b11-5cd61b3ff007,CONSUR XV,24/07/2019 10:29,24/07/2019 10:29,M,select,,,,1
5b10114c-a0f7-425e-abd3-cc821c166848,Cook Islands,13/04/2020 17:45,13/04/2020 17:45,M,international,,,,1
cd280689-6677-49a8-b8d4-d87176d369c0,Cook Islands U19s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,5b10114c-a0f7-425e-abd3-cc821c166848,Cook Islands,5b10114c-a0f7-425e-abd3-cc821c166848,4
5ef84ec5-9a60-4085-ab79-3fdf2aeb26fd,Cook Islands U20s,05/05/2020 17:53,05/05/2020 17:53,M,international_age_grade,5b10114c-a0f7-425e-abd3-cc821c166848,Cook Islands,5b10114c-a0f7-425e-abd3-cc821c166848,3
6feabe4e-7fa4-4b50-bd5d-5ab913cbd507,Cordoba Atletico,05/05/2020 16:26,05/05/2020 16:26,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
36e48b76-0393-4dd9-8eee-0697970a7e91,Corinthians Rugby,05/05/2020 16:26,05/05/2020 16:26,M,club,c101883b-5108-4a55-985e-4b84d2a3c02d,,,1
9da99b35-0e6a-4b41-ae5a-e082a93f699b,Cork Con,13/04/2020 17:45,13/04/2020 17:45,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
2d745998-d9ef-4424-a2e9-31bc12761d5c,Cornish Pirates,29/04/2019 18:44,20/02/2019 14:18,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
46c2e844-b771-48f4-b405-d6886a93486b,Costa Rica,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
e7377542-f91c-45be-a38e-c8dfe43678a4,Cote D'Ivoire,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
369c1372-8d48-4065-be1a-a951faafd8d9,Counties Manukau,29/04/2019 19:21,20/02/2019 14:18,M,club,cae79170-e3ef-4329-9903-c10186a49cec,,,1
5ceda841-84cf-42dc-860f-75c271c452f1,Counties Manukau Heat,24/07/2019 17:27,20/02/2019 14:18,F,club_women,cae79170-e3ef-4329-9903-c10186a49cec,Counties Manukau,369c1372-8d48-4065-be1a-a951faafd8d9,1
2315d52d-fb8d-4b01-9408-73c08cf24577,Coventry Rugby,24/07/2019 17:26,20/02/2019 14:18,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
d3ff684a-5c4c-45d0-9394-1e8c12547b76,CR El Salvador,13/04/2020 17:45,13/04/2020 17:45,M,club,a3a64375-a2ae-4342-bbd2-35665c2f31aa,,,1
22093aa3-caa3-43e7-b629-455b9c3d8913,CR La Vila,13/04/2020 17:45,13/04/2020 17:45,M,club,a3a64375-a2ae-4342-bbd2-35665c2f31aa,,,1
c1a77029-da7f-468d-a2a0-d2622ef0a112,CR Les Abelles,05/05/2020 16:26,05/05/2020 16:26,M,club,a3a64375-a2ae-4342-bbd2-35665c2f31aa,,,1
8af0eb19-e0f8-491c-9f70-ce9503b561a7,Croatia,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
f288f7c0-a7bc-4879-bd0e-5e6e1a796906,Crociati,13/04/2020 17:45,13/04/2020 17:45,M,club,1f4f7424-1bc0-4aed-adc2-6ccfab40fbae,,,1
732929a0-6de8-49b8-8ddb-791a810bfebe,Cross Keys,13/04/2020 17:45,13/04/2020 17:45,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
311a5c26-9d22-4daf-8703-49340fa60589,Crusaders,29/04/2019 18:46,20/02/2019 14:18,M,club,cae79170-e3ef-4329-9903-c10186a49cec,,,1
1b63ef13-3070-47b4-8e2f-64b72154bf30,Crusaders Knights,24/04/2020 17:30,24/04/2020 17:30,M,club_adev_team,cae79170-e3ef-4329-9903-c10186a49cec,Crusaders,311a5c26-9d22-4daf-8703-49340fa60589,2
899d2da8-d799-43e4-bb15-01ec82189019,CSKA,13/08/2020 11:37,13/08/2020 11:37,M,club,95c15dd0-52af-47bf-8322-753183c0477d,,,1
f7f17969-8b16-44dc-8a86-715fa4592ce2,CSM Baia Mare,13/04/2020 17:45,13/04/2020 17:45,M,club,9fc3a386-e2c7-4556-a78a-ffe91319b405,,,1
18f20693-57f8-45c3-b6ed-0267744a243e,CSM Bucuresti,13/04/2020 17:45,13/04/2020 17:45,M,club,9fc3a386-e2c7-4556-a78a-ffe91319b405,,,1
cf66b074-5090-4993-9917-2775739a02af,Curacao,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
210ee04e-0102-47b7-8992-88c987a81aad,Currie,13/04/2020 17:45,13/04/2020 17:45,M,club,cfe6acd2-6656-4c02-bfae-28bd6f368cfc,,,1
b6f38f03-3e4a-41d0-86df-be494b3967af,Cyprus,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
6caa9439-17ef-4d7d-9c60-de9d59c2f7e7,Czech Republic,13/04/2020 17:45,13/04/2020 17:45,M,international,,,,1
6bf11bed-5fc1-4e1d-b745-acc2505f6699,Czech Republic Women,05/05/2020 17:53,05/05/2020 17:53,F,international_women,6caa9439-17ef-4d7d-9c60-de9d59c2f7e7,Czech Republic,6caa9439-17ef-4d7d-9c60-de9d59c2f7e7,1
77ef5dba-aa96-4983-9871-40a9f0bbdcbf,Dallas Jackals,23/11/2021 13:51,23/11/2021 13:51,M,club,74412498-e87e-42d0-9270-7d5fec902b46,,,1
5d4bba0e-86b1-4347-8fb2-5e735d282ecb,Darlington Mowden Park,05/05/2020 16:26,05/05/2020 16:26,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
24141fec-000a-4cf0-affd-c26bf1e2dd01,Dax,20/02/2019 14:18,20/02/2019 14:18,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
d76f70ed-4d5e-44ee-ae62-76dc739a2854,Democratic Republic of Congo,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
fb2ff3c5-66fa-49b3-87e3-517075186c6a,Democratic Republic of Congo A,24/04/2020 17:30,24/04/2020 17:30,M,international_a_team,d76f70ed-4d5e-44ee-ae62-76dc739a2854,Democratic Republic of Congo,d76f70ed-4d5e-44ee-ae62-76dc739a2854,2
f4648662-ae61-45db-9fe8-5b818a11d599,Denmark,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
dc3744d9-0c01-4ab6-817b-ccdc59292f53,Denmark Women,05/05/2020 17:53,05/05/2020 17:53,F,international_women,f4648662-ae61-45db-9fe8-5b818a11d599,Denmark,f4648662-ae61-45db-9fe8-5b818a11d599,1
0366bc16-326b-4d12-b41f-550ff566153c,Denver,13/04/2020 17:45,13/04/2020 17:45,M,club,74412498-e87e-42d0-9270-7d5fec902b46,,,1
3da5b5c7-9365-4000-b9ce-de782b907c83,Despatch,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
a13bdeac-655f-4c27-b7f0-ea1f5f03ccb2,Dijon,05/05/2020 16:26,05/05/2020 16:26,M,club,7d3aef5a-7793-46ba-89b7-cbddf6fe12eb,,,1
332c2a08-c1d0-425a-a619-9892a4309cc1,Dinamo,06/08/2020 14:33,06/08/2020 14:33,M,club,e72cf7c2-876b-41c4-bdd1-d1e4a0ebbd31,,,1
c4a75db3-bd50-47c0-a8b7-f38c71217aac,Dinamo Bucuresti,13/04/2020 17:45,13/04/2020 17:45,M,club,9fc3a386-e2c7-4556-a78a-ffe91319b405,,,1
2da7e055-5900-4edc-852d-30da7319ebd5,Direito,13/04/2020 17:45,13/04/2020 17:45,M,club,1a492fae-2e3a-4203-90c4-0f6eac201ff3,,,1
7074391d-5670-4682-a8d8-e90e3e1c59c2,Dolphin,06/08/2020 14:33,06/08/2020 14:33,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
1b40411c-c01a-4341-bdb0-013b6a059f48,Dominican Republic,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
9cca0250-b0a7-43c4-922b-cc1d8162e2d3,Donau Wien,13/04/2020 17:45,13/04/2020 17:45,M,club,f5c70b87-ba49-4824-b2ca-d10dfaf1edb1,,,1
3db8668c-b155-423d-a07f-592a0228d639,Doncaster Knights,24/07/2019 17:25,20/02/2019 14:18,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
ed065be4-f760-4038-b122-cf9bc56c3790,Dragon,13/04/2020 17:45,13/04/2020 17:45,M,club,6caa9439-17ef-4d7d-9c60-de9d59c2f7e7,,,1
cc5c4527-2c82-44da-8c64-40ebad3f2a3a,Dragons,29/04/2019 18:51,20/02/2019 14:18,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
00000000-0000-0000-0000-000000000001,DRAW,16/08/2019 10:56,16/08/2019 10:56,na,na,,,,1
eef4097c-6ead-469e-84d9-4b6b4fbee9d4,DSR-C,13/04/2020 17:45,13/04/2020 17:45,M,club,db719e32-2b29-40d3-8b62-b05da1bdd93b,,,1
ef4f3541-a5a8-41be-a7a3-e89ae1c8abac,Dublin University,13/04/2020 17:45,13/04/2020 17:45,M,club,ee8f8374-1c04-4276-ab75-4bafc7441912,,,1
1d7b30ca-552f-4370-ae81-369a67c6b33b,Duendes,20/02/2019 14:18,20/02/2019 14:18,M,club,294eaf52-dfdd-4918-ad0a-3274f5dbd2cf,,,1
bb74a814-3219-4e3a-9aba-d2fce0f6748c,Dukes,13/04/2020 17:45,13/04/2020 17:45,M,club,db719e32-2b29-40d3-8b62-b05da1bdd93b,,,1
93d85298-b28e-4ba2-bd13-5099d7bd054e,Dundee HSFP,05/05/2020 16:26,05/05/2020 16:26,M,club,cfe6acd2-6656-4c02-bfae-28bd6f368cfc,,,1
9843ede1-8537-4eaa-8307-b1f676e1bd59,Dunvant RFC,06/08/2020 14:33,06/08/2020 14:33,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
9e3c20e9-bbd2-4ec4-90c6-877b59e8e250,Durban Collegians,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
d60ea37c-4c68-49bd-acf5-505e155cba2b,Durbanville Bellville,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
1f23ad34-ead4-450d-a946-d219ed0ea372,Durham Women,20/01/2021 12:37,20/01/2021 12:37,F,club_women,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
ecc209a4-08a9-4427-a606-2af686f3155a,Dynamo Moscow,28/08/2021 13:02,28/08/2021 13:02,M,club,95c15dd0-52af-47bf-8322-753183c0477d,,,1
e8b7a9b4-0b25-4725-982e-5fba37db4712,Eagles,13/04/2020 17:45,13/04/2020 17:45,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
6a4d9500-c864-4b68-b562-a9f8a8a09297,Ealing Trailfinders,29/04/2019 18:44,20/02/2019 14:18,M,club,f9413c17-aeb0-4739-b9ba-b9bf52991c68,,,1
245424b5-66ab-4944-bda7-41d02a6b68b5,East Coast,29/04/2019 19:23,20/02/2019 14:18,M,club,cae79170-e3ef-4329-9903-c10186a49cec,,,1
a3ceef5e-55ea-4752-be41-739f710e3608,East Coast Aces,05/05/2020 16:26,05/05/2020 16:26,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
17d9b8cb-440a-45ab-9a8b-13418b1d79eb,East London Police,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
a87cd258-2248-494e-9a1c-ec6fcae01372,East Rand United,06/08/2020 14:33,06/08/2020 14:33,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
bf3290e1-ccb5-44ab-bb9a-17c14eede93f,Eastern Province Elephants,05/05/2020 16:26,05/05/2020 16:26,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
dc2da0c0-75fe-483a-9a10-716a4a3ef386,Eastern Province Kings,20/02/2019 14:18,20/02/2019 14:18,M,club,bf41a52c-94f3-426a-b707-f2f11cb01de8,,,1
e5c53e4d-5837-486e-97e5-f5044882c5ed,Eastern Suburbs,29/04/2019 18:59,20/02/2019 14:18,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
e42a7a27-db7f-4831-ba4f-06ffbc6b07c1,Easts,29/04/2019 21:46,20/02/2019 14:18,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
e977acf4-93b7-4feb-81ed-ab7c7907fc56,Eastwood,29/04/2019 21:32,20/02/2019 14:18,M,club,216fc1fc-f969-462b-8875-b1910c85e482,,,1
bc78cdaa-40bc-4ce2-a81a-1194d04b6ec9,Ebbw Vale,13/04/2020 17:45,13/04/2020 17:45,M,club,33c5dddd-470e-4bbf-888a-41de5eba7f59,,,1
fb71dbe1-f0f5-4314-af2e-be299aef910d,Ecuador,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
87ff4298-13dd-4561-92db-0d5f6faef7d5,Edinburgh,29/04/2019 18:42,20/02/2019 14:18,M,club,cfe6acd2-6656-4c02-bfae-28bd6f368cfc,,,1
fe4df787-6775-43ba-bf97-ba45555917f2,Edinburgh Academical,13/04/2020 17:45,13/04/2020 17:45,M,club,cfe6acd2-6656-4c02-bfae-28bd6f368cfc,,,1
86677d00-8d9d-4d0f-a45b-8461b2c919ed,Eemland,13/04/2020 17:45,13/04/2020 17:45,M,club,db719e32-2b29-40d3-8b62-b05da1bdd93b,,,1
69737d6e-5c56-4a2d-a112-def38754b9b8,Egypt,24/04/2020 17:30,24/04/2020 17:30,M,international,,,,1
5bbbced0-ae87-11ea-a648-001a7dda7115,El Salvador,06/08/2020 14:06,06/08/2020 14:06,M,international,,,,1
